Date,Open,High,Low,Close,Volume,OpenInt
2016-10-06,39.936,40.035,39.936,40.03,1627,0
2016-10-07,39.936,40.114,39.936,40.114,201,0
2016-10-10,40.114,40.274,40.114,40.114,1060,0
2016-10-11,39.785,39.785,39.785,39.785,171,0
2016-10-12,39.589,39.916,39.589,39.847,1691,0
2016-10-13,39.569,39.698,39.569,39.698,1757,0
2016-10-14,40.027,40.163,39.896,39.896,1226,0
2016-10-17,40.063,40.303,39.926,39.926,3778,0
2016-10-18,40.7,40.869,40.591,40.591,955,0
2016-10-19,40.998,41.364,40.998,41.048,3416,0
2016-10-20,40.782,40.782,40.782,40.782,116,0
2016-10-21,41.167,41.573,41.167,41.524,1243,0
2016-10-24,41.991,41.991,41.593,41.613,971,0
2016-10-25,41.829,42.175,41.829,42.175,6661,0
2016-10-26,41.809,41.809,41.438,41.454,2657,0
2016-10-27,41.519,41.537,41.405,41.537,1770,0
2016-10-28,41.329,41.329,41.232,41.232,1351,0
2016-10-31,41.237,41.405,41.17,41.375,3867,0
2016-11-01,41.375,41.474,40.563,40.68,5030,0
2016-11-02,40.849,40.949,40.231,40.323,7969,0
2016-11-03,40.502,40.502,40.315,40.315,1254,0
2016-11-04,40.025,40.353,40.025,40.264,1226,0
2016-11-07,41.018,41.018,40.764,40.764,1694,0
2016-11-08,41.164,41.355,41.164,41.296,1598,0
2016-11-09,41.272,41.272,41.137,41.137,865,0
2016-11-10,41.197,41.197,39.757,40.253,1919,0
2016-11-11,39.062,39.062,38.578,38.804,1114,0
2016-11-14,38.497,38.497,37.992,38.214,1899,0
2016-11-15,38.804,39.092,38.724,39.092,4118,0
2016-11-16,39.191,39.191,38.81,38.812,4411,0
2016-11-17,39.076,39.189,38.813,38.848,2614,0
2016-11-18,39.012,39.261,38.912,39.25,2496,0
2016-11-21,39.787,39.865,39.728,39.865,8819,0
2016-11-22,40.859,40.859,40.001,40.615,5568,0
2016-11-23,40.899,40.899,40.154,40.492,15637,0
2016-11-25,40.444,40.521,40.444,40.445,727,0
2016-11-28,40.422,40.78,40.422,40.742,2194,0
2016-11-29,40.353,40.611,40.248,40.248,9640,0
2016-11-30,40.879,40.879,40.383,40.383,2862,0
2016-12-01,40.154,40.154,39.459,39.459,4160,0
2016-12-02,39.976,39.976,39.519,39.519,2242,0
2016-12-05,39.271,39.829,39.271,39.829,3098,0
2016-12-06,40.204,40.392,40.199,40.372,20546,0
2016-12-07,40.451,40.641,40.243,40.546,22143,0
2016-12-08,40.243,40.585,40.243,40.502,7789,0
2016-12-09,40.502,40.502,40.345,40.381,2876,0
2016-12-12,40.353,40.357,39.986,40.164,6955,0
2016-12-13,40.7,40.7,40.328,40.531,4366,0
2016-12-14,40.241,40.332,39.718,39.748,15186,0
2016-12-15,41.643,41.643,39.519,39.827,13592,0
2016-12-16,40.819,40.819,39.36,39.37,8369,0
2016-12-19,39.281,39.281,38.824,38.824,1613,0
2016-12-20,38.834,39.181,38.834,39.082,1125,0
2016-12-21,39.36,39.37,39.058,39.36,6985,0
2016-12-22,40.293,40.293,38.953,39.251,5559,0
2016-12-23,39.34,39.539,39.241,39.499,1843,0
2016-12-27,39.43,39.628,39.285,39.628,3188,0
2016-12-28,41.178,41.178,39.891,40.385,2303,0
2016-12-29,39.755,39.956,39.755,39.956,1854,0
2016-12-30,40.016,40.125,39.781,39.916,3815,0
2017-01-03,40.711,41.406,40.711,40.976,4574,0
2017-01-04,41.566,41.685,41.22,41.685,6854,0
2017-01-05,42.211,42.668,41.958,42.132,6208,0
2017-01-06,41.868,42.122,41.868,41.991,2115,0
2017-01-09,42.301,42.321,42.142,42.142,2111,0
2017-01-10,42.758,42.758,42.519,42.544,2817,0
2017-01-11,42.917,43.115,42.39,43.115,6750,0
2017-01-12,43.041,43.105,42.982,43.085,5561,0
2017-01-13,42.768,43.165,42.768,43.137,2355,0
2017-01-17,43.324,43.483,43.135,43.483,3496,0
2017-01-18,43.374,43.374,42.986,43.165,3953,0
2017-01-19,43.175,43.225,43.066,43.14,7584,0
2017-01-20,43.662,43.662,43.4,43.424,3328,0
2017-01-23,43.652,44.218,43.56,44.174,16611,0
2017-01-24,44.139,44.139,43.84,43.84,6525,0
2017-01-25,44.297,44.556,44.182,44.556,33619,0
2017-01-26,45.192,45.192,43.971,44.177,15530,0
2017-01-27,44.198,44.208,43.932,44.036,9671,0
2017-01-30,44.208,44.248,43.442,43.652,4898,0
2017-01-31,43.89,44.069,43.602,43.93,3180,0
2017-02-01,44.347,44.516,43.84,44.168,13348,0
2017-02-02,44.397,44.784,44.283,44.705,13434,0
2017-02-03,45.579,45.579,44.525,44.665,6225,0
2017-02-06,45.082,45.082,43.86,44.327,7471,0
2017-02-07,44.705,44.705,43.895,43.93,7492,0
2017-02-08,43.652,44.079,43.652,44.079,4473,0
2017-02-09,44.025,44.278,43.999,44.04,3444,0
2017-02-10,44.625,44.973,44.476,44.778,9283,0
2017-02-13,45.5,45.5,45.087,45.321,30468,0
2017-02-14,45.599,45.599,44.658,45.152,22113,0
2017-02-15,45.278,45.5,45.278,45.48,7716,0
2017-02-16,45.639,45.697,45.391,45.48,8024,0
2017-02-17,45.4,45.4,44.943,45.132,13917,0
2017-02-21,45.48,45.887,45.36,45.748,8194,0
2017-02-22,45.649,45.957,45.649,45.827,18562,0
2017-02-23,46.135,46.364,45.268,45.519,12574,0
2017-02-24,45.003,45.867,44.705,44.754,14597,0
2017-02-27,45.043,45.043,44.51,44.864,18400,0
2017-02-28,44.943,45.191,44.615,44.615,16200,0
2017-03-01,45.5,45.748,45.281,45.718,5805,0
2017-03-02,45.837,45.837,44.885,45.033,15409,0
2017-03-03,45.301,45.649,45.216,45.649,4579,0
2017-03-06,45.698,45.698,45.127,45.241,20879,0
2017-03-07,45.321,45.321,44.894,45.023,2538,0
2017-03-08,45.003,45.003,44.278,44.437,13341,0
2017-03-09,44.685,45.201,43.682,43.954,7762,0
2017-03-10,44.446,44.623,44.387,44.511,8227,0
2017-03-13,44.705,45.053,44.655,45.013,9138,0
2017-03-14,44.953,44.953,44.595,44.595,4798,0
2017-03-15,44.511,45.668,44.511,45.514,10764,0
2017-03-16,45.937,46.095,45.747,45.867,39383,0
2017-03-17,46.026,46.185,45.668,45.688,50337,0
2017-03-20,46.493,46.493,45.788,46.165,15806,0
2017-03-21,46.175,46.175,45.554,45.599,5782,0
2017-03-22,45.788,45.788,45.37,45.728,60874,0
2017-03-23,45.817,45.907,45.708,45.817,14277,0
2017-03-24,46.026,46.394,45.981,46.294,12450,0
2017-03-27,45.658,45.952,45.44,45.952,5811,0
2017-03-28,46.026,46.205,46.001,46.175,4229,0
2017-03-29,46.632,46.632,46.087,46.563,19554,0
2017-03-30,46.731,46.731,46.199,46.56,28485,0
2017-03-31,46.165,46.473,46.029,46.404,7463,0
2017-04-03,46.443,46.443,46.156,46.394,5759,0
2017-04-04,46.364,46.94,46.344,46.741,14940,0
2017-04-05,46.89,46.89,46.314,46.314,106139,0
2017-04-06,46.364,46.563,46.116,46.337,5428,0
2017-04-07,46.473,46.523,46.019,46.294,9306,0
2017-04-10,46.195,46.314,46.095,46.274,9345,0
2017-04-11,46.463,46.463,45.678,45.996,29556,0
2017-04-12,45.937,45.937,45.48,45.778,26889,0
2017-04-13,45.758,45.758,45.46,45.46,12549,0
2017-04-17,45.778,46.145,45.72,46.145,7264,0
2017-04-18,46.086,46.086,45.699,45.827,5251,0
2017-04-19,46.026,46.9,45.491,45.519,16220,0
2017-04-20,45.849,46.011,45.849,46.006,6433,0
2017-04-21,45.758,46.214,45.758,46.096,7350,0
2017-04-24,47.308,47.536,46.294,46.999,18054,0
2017-04-25,47.278,48.39,47.278,47.586,44574,0
2017-04-26,46.692,49.702,46.692,47.188,37530,0
2017-04-27,47.784,47.784,46.692,46.751,19290,0
2017-04-28,46.811,47.029,46.741,47.029,23114,0
2017-05-01,47.367,47.367,46.875,47.029,6158,0
2017-05-02,47.169,47.526,47.119,47.526,17246,0
2017-05-03,47.616,47.625,47.159,47.407,24032,0
2017-05-04,47.884,47.884,46.817,47.059,20594,0
2017-05-05,47.139,47.506,47.139,47.496,9032,0
2017-05-08,47.516,47.516,47.268,47.486,8156,0
2017-05-09,47.625,47.775,47.437,47.506,12241,0
2017-05-10,47.606,48.173,47.606,48.172,43192,0
2017-05-11,48.539,48.539,47.931,48.39,46021,0
2017-05-12,48.579,48.619,48.457,48.519,34613,0
2017-05-15,50.914,50.914,48.609,48.837,30839,0
2017-05-16,49.285,49.503,49.096,49.473,68751,0
2017-05-17,49.225,49.225,48.033,48.033,62989,0
2017-05-18,47.486,48.872,45.688,46.026,47077,0
2017-05-19,46.94,47.457,46.94,47.208,21063,0
2017-05-22,48.082,48.082,46.682,47.01,21806,0
2017-05-23,46.99,47.178,46.751,47.178,30943,0
2017-05-24,46.88,47.576,46.88,47.268,24518,0
2017-05-25,47.119,47.516,47.119,47.347,23909,0
2017-05-26,47.377,48.927,47.377,47.695,20493,0
2017-05-30,47.596,47.596,47.229,47.268,6475,0
2017-05-31,47.516,47.516,47.069,47.149,14752,0
2017-06-01,47.238,47.467,47.221,47.467,19812,0
2017-06-02,47.576,47.746,47.556,47.715,26374,0
2017-06-05,47.486,47.775,47.486,47.725,23206,0
2017-06-06,47.685,47.794,47.56,47.635,23066,0
2017-06-07,47.715,48.432,47.715,48.222,32933,0
2017-06-08,48.202,48.202,47.31,47.715,19812,0
2017-06-09,48.102,48.102,46.89,47.178,14872,0
2017-06-12,46.87,46.87,46.474,46.68,10622,0
2017-06-13,47.059,47.059,46.626,46.9,9990,0
2017-06-14,47.176,47.176,46.286,46.34,4458,0
2017-06-15,45.917,45.947,45.529,45.947,22805,0
2017-06-16,46.264,46.413,46.073,46.413,6787,0
2017-06-19,46.483,47.278,46.483,47.169,14203,0
2017-06-20,47.029,47.029,46.374,46.394,16407,0
2017-06-21,45.698,45.782,45.512,45.724,13514,0
2017-06-22,45.827,46.086,45.57,46.03,8914,0
2017-06-23,46.117,46.117,45.857,45.948,10341,0
2017-06-26,46.11,46.32,46.11,46.1961,3144,0
2017-06-27,46.23,46.37,46.026,46.055,7305,0
2017-06-28,46.31,46.7006,46.2915,46.7006,6225,0
2017-06-29,46.59,46.59,45.96,46.2247,4268,0
2017-06-30,46.5,46.7,46.2701,46.7,3996,0
2017-07-03,47.21,47.21,46.77,47.01,21008,0
2017-07-05,46.95,47.18,46.91,47.12,4206,0
2017-07-06,46.87,47.088,46.69,46.805,18069,0
2017-07-07,46.97,47.0344,46.5401,47.0344,4044,0
2017-07-10,47.03,47.4599,47.03,47.44,3741,0
2017-07-11,47.39,47.59,47.04,47.469,31001,0
2017-07-12,47.8,48.56,47.75,48.3873,15667,0
2017-07-13,48.55,48.55,47.7316,48.38,25936,0
2017-07-14,48.73,48.94,48.5698,48.93,19433,0
2017-07-17,48.79,49.14,48.78,48.92,13522,0
2017-07-18,48.79,49.15,48.73,49.15,21408,0
2017-07-19,49.09,49.28,48.92,49.27,17028,0
2017-07-20,49.273,49.57,49.2,49.33,7040,0
2017-07-21,49.36,49.45,49.0718,49.45,13866,0
2017-07-24,49.45,49.87,49.28,49.87,16622,0
2017-07-25,49.72,49.72,49.07,49.51,32801,0
2017-07-26,49.55,49.71,49.499,49.71,11531,0
2017-07-27,49.76,49.87,48.7195,48.9984,37154,0
2017-07-28,48.97,49.39,48.97,49.38,5714,0
2017-07-31,49.47,49.59,49.3,49.42,39748,0
2017-08-01,49.88,49.88,49.6546,49.8,19261,0
2017-08-02,49.8,49.8,49.16,49.5443,17303,0
2017-08-03,49.58,49.83,49.49,49.81,24325,0
2017-08-04,49.9541,50.08,49.76,49.99,7347,0
2017-08-07,50.07,50.76,50.07,50.6747,10378,0
2017-08-08,50.72,50.79,50.2499,50.2499,14741,0
2017-08-09,49.97,50.0372,49.8,50.0372,6721,0
2017-08-10,49.79,49.79,48.872,48.9756,13555,0
2017-08-11,48.77,49.2699,48.4462,49.22,7811,0
2017-08-14,49.64,50.9,49.2703,50.9,5429,0
2017-08-15,50.78,50.91,50.6472,50.66,23144,0
2017-08-16,50.94,51.77,50.94,51.33,66584,0
2017-08-17,51.09,51.129,50.7248,50.73,11281,0
2017-08-18,50.71,51.28,50.6825,51.1,6555,0
2017-08-21,51.3,51.3,50.9799,51.25,5774,0
2017-08-22,51.48,52.09,51.423,51.77,18499,0
2017-08-23,51.69,51.95,51.65,51.84,54063,0
2017-08-24,52,52.13,51.87,51.96,26791,0
2017-08-25,52.4,52.4,51.5212,51.5778,13731,0
2017-08-28,51.5752,51.755,51.41,51.75,29240,0
2017-08-29,51.89,51.91,51.46,51.78,7421,0
2017-08-30,52.1,52.33,51.802,52.2999,23283,0
2017-08-31,52.32,52.67,52.1466,52.51,31006,0
2017-09-01,52.69,53.36,52.6816,53.23,21855,0
2017-09-05,53.15,53.15,52.48,52.73,32128,0
2017-09-06,52.63,53.25,52.63,53.13,26278,0
2017-09-07,53.38,53.96,53.38,53.91,23768,0
2017-09-08,53.83,53.8528,53.28,53.48,25376,0
2017-09-11,54,54.35,53.9301,54.24,29059,0
2017-09-12,54.66,54.66,54.3462,54.45,21676,0
2017-09-13,54.48,54.7587,54.47,54.6,38755,0
2017-09-14,54.44,54.79,54.4,54.53,43016,0
2017-09-15,54.406,55.0772,54.406,54.78,23500,0
2017-09-18,56.07,56.07,54.788,55.01,44257,0
2017-09-19,55.02,55.66,54.9224,55.56,54206,0
2017-09-20,55.93,56.15,54.9211,55.37,43990,0
2017-09-21,55.36,55.5316,55.0838,55.4599,23248,0
2017-09-22,55.28,55.58,55.28,55.5183,30775,0
2017-09-25,55.29,55.29,53.88,54.0618,37368,0
2017-09-26,54.79,54.79,54.03,54.16,53588,0
2017-09-27,54.44,54.76,54.3,54.71,38771,0
2017-09-28,54.57,55.05,54.49,55.02,24433,0
2017-09-29,55.26,55.62,55.26,55.6,30974,0
2017-10-02,55.68,55.9,55.531,55.75,42381,0
2017-10-03,55.99,56.53,55.99,56.53,39510,0
2017-10-04,56.57,56.59,56.2976,56.57,32434,0
2017-10-05,56.77,56.87,56.55,56.59,31169,0
2017-10-06,56.41,56.71,56.3548,56.71,19862,0
2017-10-09,56.89,56.9,56.59,56.71,47436,0
2017-10-10,57.01,57.09,56.74,56.94,31755,0
2017-10-11,56.95,57.18,56.7186,56.76,69631,0
2017-10-12,56.97,57.04,56.8062,56.895,27773,0
2017-10-13,57.35,57.4,57.2003,57.3,45991,0
2017-10-16,57.56,57.79,57.1909,57.63,33962,0
2017-10-17,57.47,58.3844,56.92,57.06,45174,0
2017-10-18,57.38,57.42,57.077,57.2,46349,0
2017-10-19,56.67,56.93,56.18,56.91,23306,0
2017-10-20,57.28,57.45,57.17,57.35,53141,0
2017-10-23,57.65,58.13,57.65,57.9,21435,0
2017-10-24,58.029,58.43,57.7,58.43,37040,0
2017-10-25,58.62,58.72,57.31,57.8,31578,0
2017-10-26,57.58,57.65,57.0201,57.05,31175,0
2017-10-27,56.97,57.32,56.8901,57.19,20042,0
2017-10-30,57.24,57.31,56.87,57.13,23671,0
2017-10-31,57.1577,57.51,57.01,57.5,40906,0
2017-11-01,57.97,57.979,57.46,57.46,33382,0
2017-11-02,57.52,57.52,56.9332,57.09,24362,0
2017-11-03,56.95,57.309,56.88,57.14,70672,0
2017-11-06,57.61,57.7372,57.2285,57.65,41601,0
2017-11-07,57.29,57.346,57.1446,57.285,50935,0
2017-11-08,57.31,57.55,57.22,57.49,71770,0
2017-11-09,57.23,57.23,56.71,56.9265,53130,0
2017-11-10,56.96,56.96,56.3909,56.4,29233,0
Date,Open,High,Low,Close,Volume,OpenInt
2008-08-15,44.886,44.886,44.886,44.886,112,0
2008-08-18,44.564,44.564,43.875,43.875,28497,0
2008-08-19,43.283,43.283,43.283,43.283,112,0
2008-08-20,43.918,43.918,43.892,43.892,4468,0
2008-08-22,44.097,44.097,44.017,44.071,4006,0
2008-08-25,44.044,44.044,43.248,43.248,18975,0
2008-08-26,43.802,43.802,43.471,43.66,5507,0
2008-08-27,44.564,44.564,44.457,44.457,1675,0
2008-08-28,44.421,44.475,44.421,44.475,6687,0
2008-08-29,44.224,44.224,44.171,44.171,446,0
2008-09-02,43.875,43.875,43.875,43.875,112,0
2008-09-03,42.281,42.396,42.173,42.235,4287,0
2008-09-04,41.825,41.825,41.098,41.153,2861,0
2008-09-05,40.497,41.188,40.364,41.188,6811,0
2008-09-08,42.18,42.29,41.752,42.29,4244,0
2008-09-09,41.967,41.967,41.08,41.08,12718,0
2008-09-11,39.541,39.979,39.38,39.8,3627,0
2008-09-12,39.496,39.505,39.21,39.21,1694,0
2008-09-15,38.771,38.771,37.919,37.992,6842,0
2008-09-16,37.571,37.606,36.712,37.231,4152,0
2008-09-17,37.122,37.122,36.039,36.039,1900,0
2008-09-18,37.08,38.644,36.729,38.627,4936,0
2008-09-19,39.855,41.395,39.855,41.359,4090,0
2008-09-22,41.072,41.072,40.033,40.311,4264,0
2008-09-23,38.877,39.307,38.877,38.886,7734,0
2008-09-24,38.707,38.859,38.699,38.717,12843,0
2008-09-25,39.236,40.158,39.236,40.158,12531,0
2008-09-26,38.817,39.103,38.467,38.896,4021,0
2008-09-29,36.8,36.872,35.458,35.458,7706,0
2008-09-30,36.615,37.07,36.615,37.07,29167,0
2008-10-01,36.721,39.925,36.721,37.909,82231,0
2008-10-02,36.765,36.792,36.444,36.444,21779,0
2008-10-03,36.371,36.381,35.968,35.968,3350,0
2008-10-06,34.544,34.544,32.664,33.148,1199,0
2008-10-07,33.623,33.623,31.966,31.966,5528,0
2008-10-08,32.683,32.683,30.453,32.029,44059,0
2008-10-09,31.463,31.572,29.171,29.171,3016,0
2008-10-10,28.975,29.386,27.194,29.146,8442,0
2008-10-13,30.47,34.026,30.47,34.026,15344,0
2008-10-14,35.528,35.528,32.002,33.514,10962,0
2008-10-15,33.533,33.533,29.646,29.646,45852,0
2008-10-16,29.772,30.344,28.563,30.103,208488,0
2008-10-17,29.11,31.339,28.85,29.673,170303,0
2008-10-20,30.086,30.963,29.906,30.891,142064,0
2008-10-21,30.353,30.353,29.253,29.253,146268,0
2008-10-22,28.258,28.258,26.378,26.774,161337,0
2008-10-23,26.79,27.264,25.769,27.041,277071,0
2008-10-24,25.187,25.51,24.47,24.758,263336,0
2008-10-27,24.177,24.856,23.53,23.648,121987,0
2008-10-28,24.74,26.774,23.881,26.774,162458,0
2008-10-29,26.351,28.563,25.437,26.189,141518,0
2008-10-30,26.325,33.487,26.325,28.563,172128,0
2008-10-31,28.869,29.834,28.492,29.449,313117,0
2008-11-03,29.414,29.772,29.335,29.576,78669,0
2008-11-04,30.515,31.903,30.057,31.329,294460,0
2008-11-05,30.577,30.577,29.127,29.457,117184,0
2008-11-06,28.5,28.5,26.174,26.174,132471,0
2008-11-07,27.757,29.414,27.757,28.627,283985,0
2008-11-10,29.548,29.853,28.805,29.163,228861,0
2008-11-11,28.277,28.636,27.418,27.418,162755,0
2008-11-12,27.282,27.373,26.414,26.414,68477,0
2008-11-13,27.139,29.055,25.876,29.055,2466696,0
2008-11-14,27.936,29.457,27.041,27.264,642276,0
2008-11-17,27.13,27.579,26.699,26.808,197748,0
2008-11-18,26.414,26.602,25.34,26.225,1586095,0
2008-11-19,25.912,25.912,24.177,24.177,747943,0
2008-11-20,23.79,24.605,22.511,22.726,421451,0
2008-11-21,24.427,25.519,23.459,25.519,315664,0
2008-11-24,25.599,26.907,24.9,26.378,231769,0
2008-11-25,26.861,26.861,25.225,25.859,343751,0
2008-11-26,25.788,27.399,25.698,27.399,243330,0
2008-11-28,27.184,27.381,26.879,27.336,97687,0
2008-12-01,27.024,27.024,25.071,25.241,243917,0
2008-12-02,25.929,26.459,25.555,26.459,282824,0
2008-12-03,26.505,26.861,25.715,26.861,307072,0
2008-12-04,26.343,26.593,25.169,25.948,117321,0
2008-12-05,26.092,27.264,25.519,27.264,35079,0
2008-12-08,28.617,29.11,28.349,29.083,46638,0
2008-12-09,28.636,29.029,28.473,28.563,1102325,0
2008-12-10,29.861,30.237,29.539,30.148,410930,0
2008-12-11,30.326,30.632,29.414,29.576,295788,0
2008-12-12,29.189,29.933,28.715,29.826,160316,0
2008-12-15,29.906,29.906,28.903,29.457,90457,0
2008-12-16,29.853,31.205,28.965,31.187,379071,0
2008-12-17,30.605,31.813,30.389,31.205,115070,0
2008-12-18,31.929,31.929,29.996,30.837,342297,0
2008-12-19,30.9,31.293,30.632,30.945,328692,0
2008-12-22,30.703,30.703,29.548,29.665,585166,0
2008-12-23,29.441,29.683,28.653,28.705,380486,0
2008-12-24,29.316,29.567,29.093,29.567,169259,0
2008-12-26,33.838,33.838,29.244,29.386,97547,0
2008-12-29,29.636,29.8,29.093,29.485,131723,0
2008-12-30,29.718,30.04,29.325,29.728,188654,0
2008-12-31,29.683,30.81,29.683,30.023,198095,0
2009-01-02,30.703,31.606,30.632,31.473,50926,0
2009-01-05,31.947,32.173,31.393,32.037,211231,0
2009-01-06,31.929,32.486,31.929,32.315,161944,0
2009-01-07,31.786,31.786,30.381,30.703,30532,0
2009-01-08,30.094,30.47,29.8,30.47,13389,0
2009-01-09,29.879,29.879,29.029,29.198,104663,0
2009-01-12,29.154,29.154,28.143,28.196,48352,0
2009-01-13,28.044,28.805,28.044,28.418,43679,0
2009-01-14,29.064,29.064,27.327,27.73,119157,0
2009-01-15,28.008,28.063,26.709,27.462,40738,0
2009-01-16,28.204,28.418,27.812,28.035,11508,0
2009-01-20,27.613,27.613,26.225,26.423,43091,0
2009-01-21,27.39,27.39,26.263,27.085,57787,0
2009-01-22,26.092,26.915,26.092,26.351,126709,0
2009-01-23,26.621,27.031,25.966,27.006,60038,0
2009-01-26,26.718,27.606,26.718,26.889,53808,0
2009-01-27,27.434,27.783,27.077,27.706,52033,0
2009-01-28,28.715,29.073,27.462,29.073,45578,0
2009-01-29,29.047,29.047,27.381,27.981,30146,0
2009-01-30,27.706,28.349,27.212,27.569,32306,0
2009-02-02,27.722,27.945,27.031,27.202,50287,0
2009-02-03,27.631,27.856,27.139,27.667,53476,0
2009-02-04,27.856,28.598,27.856,27.999,34139,0
2009-02-05,28.33,28.76,27.714,28.5,22991,0
2009-02-06,28.786,29.808,28.786,29.808,111938,0
2009-02-09,29.665,29.665,29.011,29.404,1789830,0
2009-02-10,29.592,29.592,27.659,27.828,105026,0
2009-02-11,28.385,28.483,27.828,28.161,1136953,0
2009-02-12,27.927,27.981,27.282,27.953,144965,0
2009-02-13,28.267,28.465,27.963,28.295,31672,0
2009-02-17,27.596,27.596,26.099,26.183,39907,0
2009-02-18,26.897,26.897,26.244,26.441,41090,0
2009-02-19,27.13,27.13,26.289,26.333,486974,0
2009-02-20,26.082,26.164,25.555,25.976,353141,0
2009-02-23,26.602,26.602,25.358,25.625,503961,0
2009-02-24,25.868,26.808,25.608,26.728,469269,0
2009-02-25,26.307,26.782,25.929,26.137,157461,0
2009-02-26,26.137,26.387,25.806,25.806,10685,0
2009-02-27,25.616,25.85,25.403,25.527,150537,0
2009-03-02,25.814,25.814,23.898,23.906,107332,0
2009-03-03,24.479,24.722,24.05,24.337,68612,0
2009-03-04,25.108,26.216,25.108,25.976,115174,0
2009-03-05,25.599,25.599,24.793,24.954,59439,0
2009-03-06,25.34,25.519,24.633,25.017,39134,0
2009-03-09,24.685,25.225,24.624,24.75,32580,0
2009-03-10,25.797,26.557,25.42,26.496,103231,0
2009-03-11,26.718,26.853,26.146,26.351,41919,0
2009-03-12,26.289,27.579,26.225,27.579,275422,0
2009-03-13,27.444,27.766,27.282,27.667,74769,0
2009-03-16,29.673,29.673,27.936,27.953,76199,0
2009-03-17,27.999,28.357,27.757,28.357,84316,0
2009-03-18,28.492,29.163,27.856,28.877,97059,0
2009-03-19,29.198,29.207,28.418,28.518,141468,0
2009-03-20,28.768,28.768,27.793,27.884,48822,0
2009-03-23,31.249,31.339,29.287,30.622,384689,0
2009-03-24,31.293,31.293,30.015,30.033,161225,0
2009-03-25,30.256,30.758,29.818,30.148,46739,0
2009-03-26,30.722,31.508,30.722,31.508,79280,0
2009-03-27,31.303,31.303,30.568,30.693,184810,0
2009-03-30,29.279,30.057,28.814,28.975,101379,0
2009-03-31,29.378,30.057,29.378,29.636,127423,0
2009-04-01,29.879,30.722,29.782,30.667,79493,0
2009-04-02,31.427,32.843,30.908,32.396,85953,0
2009-04-03,32.486,32.611,32.045,32.575,101315,0
2009-04-06,32.334,32.486,31.868,32.486,74634,0
2009-04-07,31.679,31.975,31.473,31.697,80365,0
2009-04-08,31.877,31.956,31.427,31.912,54855,0
2009-04-09,33.031,33.148,32.422,32.986,70502,0
2009-04-13,32.762,33.569,32.762,33.202,96257,0
2009-04-14,33.273,33.524,33.048,33.202,32321,0
2009-04-15,33.452,33.648,33.164,33.648,75327,0
2009-04-16,33.943,34.158,33.281,33.828,237033,0
2009-04-17,33.828,34.026,33.496,33.675,124073,0
2009-04-20,33.317,33.317,32.351,32.519,79499,0
2009-04-21,32.519,33.335,32.504,33.327,58129,0
2009-04-22,32.646,33.416,32.467,32.691,114083,0
2009-04-23,33.477,33.81,32.691,33.256,200480,0
2009-04-24,33.703,33.891,33.354,33.675,346695,0
2009-04-27,32.546,33.048,32.449,32.449,266023,0
2009-04-28,32.045,32.527,31.795,32.296,175305,0
2009-04-29,33.202,34.365,32.986,34.124,155567,0
2009-04-30,34.901,35.181,34.508,34.777,163821,0
2009-05-01,32.126,35.243,32.126,35.055,96801,0
2009-05-04,36.371,38.002,36.371,37.992,265506,0
2009-05-05,37.49,37.893,36.927,37.284,129699,0
2009-05-06,38.187,38.492,37.498,38.063,390838,0
2009-05-07,38.421,38.502,36.676,37.015,205866,0
2009-05-08,37.652,38.403,37.563,38.384,418468,0
2009-05-11,37.965,37.965,36.827,37.08,232981,0
2009-05-12,37.686,37.686,36.684,37.24,288346,0
2009-05-13,36.979,38.725,36.155,36.236,214844,0
2009-05-14,36.558,36.846,35.869,36.63,645444,0
2009-05-15,36.952,37.043,36.264,36.55,147317,0
2009-05-18,37.526,39.183,37.526,38.833,465825,0
2009-05-19,39.003,39.273,38.618,38.924,389889,0
2009-05-20,38.725,39.46,38.546,38.78,226661,0
2009-05-21,38.126,38.197,37.643,38.126,434107,0
2009-05-22,38.537,38.662,38.063,38.252,173350,0
2009-05-26,38.206,40.024,37.624,38.824,693545,0
2009-05-27,39.057,39.361,38.374,38.546,201512,0
2009-05-28,39.066,39.558,38.601,39.549,101656,0
2009-05-29,40.185,40.337,39.657,40.337,451115,0
2009-06-01,40.981,42.057,40.981,41.958,346748,0
2009-06-02,41,41.313,40.741,40.741,1312151,0
2009-06-03,40.839,40.839,39.774,40.311,293489,0
2009-06-04,40.571,40.794,40.185,40.741,689731,0
2009-06-05,41.428,41.545,40.473,40.962,766878,0
2009-06-08,40.176,40.624,39.622,40.204,517684,0
2009-06-09,40.241,40.515,39.953,40.311,468906,0
2009-06-10,41.35,41.35,40.427,40.947,888614,0
2009-06-11,41.331,41.977,41.09,41.617,1434187,0
2009-06-12,40.981,41.09,40.687,41.09,292040,0
2009-06-15,40.077,40.077,39.21,39.361,745893,0
2009-06-16,39.575,39.593,38.574,38.78,256404,0
2009-06-17,38.69,38.859,38.054,38.662,368469,0
2009-06-18,38.431,38.672,38.054,38.546,1097843,0
2009-06-19,39.21,39.21,38.565,38.824,147501,0
2009-06-22,37.615,38.707,37.384,37.965,363674,0
2009-06-23,37.643,37.983,37.122,37.686,236707,0
2009-06-24,38.591,39.119,38.421,38.725,248278,0
2009-06-25,38.789,39.685,38.636,39.639,220448,0
2009-06-26,39.826,39.962,39.575,39.631,606869,0
2009-06-29,40.069,40.222,39.603,40.212,238953,0
2009-06-30,39.665,39.791,39.057,39.201,216574,0
